"PLATZ_ID","BEREICH","REGAL","FACH","EBENE","PLATZ_TYP","PLATZ_ART","KAPA","IST_LHM","FREI_LHM","ABC_KLASSE","ZUSTAND"
"034803202","03","48","032","02","P","R","1","1","0","A","150.0"
"034803303","03","48","033","03","P","R","1","0","1","A","150.0"
"034803304","03","48","033","04","P","R","1","0","1","A","150.0"
"034803306","03","48","033","06","P","R","1","0","1","A","150.0"
"034803405","03","48","034","05","P","R","1","0","1","A","150.0"
"034803602","03","48","036","02","P","R","1","1","0","A","150.0"
"034803705","03","48","037","05","P","R","1","0","1","A","150.0"
"034804006","03","48","040","06","P","R","1","0","1","A","150.0"
"034804301","03","48","043","01","P","R","1","1","0","A","150.0"
"034804504","03","48","045","04","P","R","1","0","1","A","150.0"
"034804601","03","48","046","01","P","R","1","0","1","A","150.0"
"034805002","03","48","050","02","P","R","1","1","0","A","150.0"
"034805303","03","48","053","03","P","R","1","0","1","A","150.0"
"034102102","03","41","021","02","P","R","1","0","1","B","150.0"
"034102201","03","41","022","01","P","R","1","0","1","B","150.0"
"034102202","03","41","022","02","P","R","1","0","1","B","150.0"
"034102203","03","41","022","03","P","R","1","0","1","B","150.0"
"034102301","03","41","023","01","P","R","1","0","1","B","150.0"
"034102302","03","41","023","02","P","R","1","0","1","B","150.0"
"034102303","03","41","023","03","P","R","1","0","1","B","150.0"
"034102401","03","41","024","01","P","R","1","0","1","B","150.0"
"034102402","03","41","024","02","P","R","1","0","1","B","150.0"
"034102501","03","41","025","01","P","R","1","0","1","B","150.0"
"034102502","03","41","025","02","P","R","1","0","1","B","150.0"
"034102503","03","41","025","03","P","R","1","0","1","B","150.0"
"034102601","03","41","026","01","P","R","1","0","1","B","150.0"
"034102602","03","41","026","02","P","R","1","0","1","B","150.0"
"034102603","03","41","026","03","P","R","1","0","1","B","150.0"
"031906905","03","19","069","05","P","R","1","1","0","C",""
"034102701","03","41","027","01","P","R","1","0","1","B","150.0"
"034102702","03","41","027","02","P","R","1","0","1","B","150.0"
"034102703","03","41","027","03","P","R","1","0","1","B","150.0"
"032000104","03","20","001","04","P","R","1","1","0","B",""
"034200101","03","42","001","01","P","R","1","0","1","B","150.0"
"034200102","03","42","001","02","P","R","1","0","1","B","150.0"
"034606002","03","46","060","02","P","R","1","1","0","B","150.0"
"034606004","03","46","060","04","P","R","1","1","0","B","150.0"
"034200103","03","42","001","03","P","R","1","0","1","B","150.0"
"032000206","03","20","002","06","P","R","1","0","0","B",""
"034200201","03","42","002","01","P","R","1","0","1","B","150.0"
"034200202","03","42","002","02","P","R","1","0","1","B","150.0"
"034200203","03","42","002","03","P","R","1","0","1","B","150.0"
"034200301","03","42","003","01","P","R","1","0","1","B","150.0"
"034200302","03","42","003","02","P","R","1","0","1","B","150.0"
"034200303","03","42","003","03","P","R","1","0","1","B","150.0"
"032000304","03","20","003","04","P","R","1","0","1","B",""
"034200401","03","42","004","01","P","R","1","0","1","B","150.0"
"034200402","03","42","004","02","P","R","1","0","1","B","150.0"
"034200403","03","42","004","03","P","R","1","0","1","B","150.0"
"034200501","03","42","005","01","P","R","1","0","1","B","150.0"
"034200502","03","42","005","02","P","R","1","0","1","B","150.0"
"034200503","03","42","005","03","P","R","1","0","1","B","150.0"
"032000806","03","20","008","06","P","R","1","0","0","B",""
"034200601","03","42","006","01","P","R","1","0","1","B","150.0"
"032001806","03","20","018","06","P","R","1","1","0","B",""
"034200602","03","42","006","02","P","R","1","0","1","B","150.0"
"034200603","03","42","006","03","P","R","1","0","1","B","150.0"
"034605605","03","46","056","05","P","R","1","0","1","B","150.0"
"034200701","03","42","007","01","P","R","1","0","1","B","150.0"
"034200702","03","42","007","02","P","R","1","0","1","B","150.0"
"034200703","03","42","007","03","P","R","1","0","1","B","150.0"
"034200801","03","42","008","01","P","R","1","0","1","B","150.0"
"034200802","03","42","008","02","P","R","1","0","1","B","150.0"
"034200803","03","42","008","03","P","R","1","0","1","B","150.0"
"034200901","03","42","009","01","P","R","1","0","1","B","150.0"
"032001906","03","20","019","06","P","R","1","1","0","B",""
"034200902","03","42","009","02","P","R","1","0","1","B","150.0"
"034200903","03","42","009","03","P","R","1","0","1","B","150.0"
"034201001","03","42","010","01","P","R","1","0","1","B","150.0"
"034201002","03","42","010","02","P","R","1","0","1","B","150.0"
"034201003","03","42","010","03","P","R","1","0","1","B","150.0"
"034201101","03","42","011","01","P","R","1","0","1","B","150.0"
"032002006","03","20","020","06","P","R","1","0","0","B",""
"032002206","03","20","022","06","P","R","1","1","0","B",""
"034201102","03","42","011","02","P","R","1","0","1","B","150.0"
"034201103","03","42","011","03","P","R","1","0","1","B","150.0"
"032002306","03","20","023","06","P","R","1","0","0","B",""
"034201201","03","42","012","01","P","R","1","0","1","B","150.0"
"034201202","03","42","012","02","P","R","1","0","1","B","150.0"
"034201203","03","42","012","03","P","R","1","0","1","B","150.0"
"034201301","03","42","013","01","P","R","1","0","1","B","150.0"
"034201302","03","42","013","02","P","R","1","0","1","B","150.0"
"034201303","03","42","013","03","P","R","1","0","1","B","150.0"
"032002505","03","20","025","05","P","R","1","1","0","B",""
"034201401","03","42","014","01","P","R","1","0","1","B","150.0"
"034201402","03","42","014","02","P","R","1","0","1","B","150.0"
"034806802","03","48","068","02","P","R","1","1","0","B","150.0"
"032105405","03","21","054","05","P","R","1","0","1","B",""
"032200905","03","22","009","05","P","R","1","0","1","B",""
"032200605","03","22","006","05","P","R","1","0","1","B",""
"034606700","03","46","067","00","P","K","1","1","0","B","150.0"
"032304105","03","23","041","05","P","R","1","1","0","B",""
"032001501","03","20","015","01","P","R","1","1","0","B","150.0"
"032704201","03","27","042","01","P","R","1","1","0","A",""
"032103305","03","21","033","05","P","R","1","1","0","B",""
"032707100","03","27","071","00","P","K","2","1","1","A",""
"032807300","03","28","073","00","P","K","2","1","1","A",""
"034604400","03","46","044","00","P","K","1","0","1","A","150.0"
"032807400","03","28","074","00","P","K","2","1","1","A","150.0"
"032506200","03","25","062","00","P","K","2","1","0","A",""
"032306200","03","23","062","00","P","K","1","1","0","B",""
"032300905","03","23","009","05","P","R","1","0","1","B",""
"032501405","03","25","014","05","P","R","1","1","0","A",""
"032501304","03","25","013","04","P","R","1","1","0","A",""
"032502100","03","25","021","00","P","K","1","0","1","A",""
"032501205","03","25","012","05","P","R","1","1","0","A",""
"032503600","03","25","036","00","P","K","1","1","0","A",""
"032504300","03","25","043","00","P","K","1","1","0","A",""
"032504400","03","25","044","00","P","K","1","1","0","A",""
"032506304","03","25","063","04","P","R","1","0","1","A",""
"032603504","03","26","035","04","P","R","1","1","0","A",""
"032004500","03","20","045","00","P","K","1","1","0","B","150.0"
"032301501","03","23","015","01","P","R","1","0","1","B",""
"032206200","03","22","062","00","P","K","1","1","0","B",""
"031902102","03","19","021","02","P","R","1","1","0","C",""
"032003903","03","20","039","03","P","R","1","1","0","B","150.0"
"032002310","03","20","023","10","F","K","1","0","1","B",""
"034100501","03","41","005","01","P","R","1","0","1","B","150.0"
"031904405","03","19","044","05","P","R","1","0","1","C",""
"031901805","03","19","018","05","P","R","1","0","0","C",""
"032104802","03","21","048","02","P","R","1","0","1","B",""
"032105201","03","21","052","01","P","R","1","1","0","B",""
"032102903","03","21","029","03","P","R","1","1","0","B",""
"031901503","03","19","015","03","P","R","1","1","0","C",""
"032103701","03","21","037","01","P","R","1","1","0","B",""
"032103604","03","21","036","04","P","R","1","0","1","B",""
"031903202","03","19","032","02","P","R","1","1","0","C",""
"031904502","03","19","045","02","P","R","1","1","0","C",""
"032006405","03","20","064","05","P","R","1","1","0","B",""
"032100905","03","21","009","05","P","R","1","0","1","B",""
"032304805","03","23","048","05","P","R","1","1","0","B",""
"032204602","03","22","046","02","P","R","1","1","0","B",""
"032105805","03","21","058","05","P","R","1","1","0","B",""
"032305101","03","23","051","01","P","R","1","1","0","B",""
"032407004","03","24","070","04","P","R","1","1","0","A","150.0"
"032500803","03","25","008","03","P","R","1","1","0","A",""
"032704601","03","27","046","01","P","R","1","1","0","A",""
"032504801","03","25","048","01","P","R","1","1","0","A",""
"032604305","03","26","043","05","P","R","1","0","1","A",""
"032501000","03","25","010","00","P","K","1","1","0","A",""
"032501106","03","25","011","06","P","R","1","1","0","A",""
"032501005","03","25","010","05","P","R","1","0","1","A",""
"032505406","03","25","054","06","P","R","1","1","0","A",""
"032505806","03","25","058","06","P","R","1","1","0","A",""
"032500804","03","25","008","04","P","R","1","1","0","A",""
"032601605","03","26","016","05","P","R","1","1","0","A",""
"032601806","03","26","018","06","P","R","1","0","1","A",""
"032502004","03","25","020","04","P","R","1","1","0","A",""
"032801904","03","28","019","04","P","R","1","0","1","A",""
"034805604","03","48","056","04","P","R","1","0","1","B","150.0"
"032602206","03","26","022","06","P","R","1","0","1","A",""
"032602804","03","26","028","04","P","R","1","0","1","A",""
"032603406","03","26","034","06","P","R","1","0","1","A",""
"034707200","03","47","072","00","P","K","1","0","1","B","150.0"
"032602006","03","26","020","06","P","R","1","0","1","A",""
"032603805","03","26","038","05","P","R","1","1","0","A",""
"032604905","03","26","049","05","P","R","1","0","1","A",""
"032701704","03","27","017","04","P","R","1","1","0","A",""
"032701805","03","27","018","05","P","R","1","0","1","A",""
"032702006","03","27","020","06","P","R","1","0","1","A",""
"032704106","03","27","041","06","P","R","1","0","1","A",""
"032704406","03","27","044","06","P","R","1","0","1","A",""
"032804200","03","28","042","00","P","K","1","1","0","A",""
"032505400","03","25","054","00","P","K","1","1","0","A",""
"032101902","03","21","019","02","P","R","1","1","0","B",""
"032504303","03","25","043","03","P","R","1","1","0","A",""
"032507302","03","25","073","02","P","R","1","1","0","A",""
"031903900","03","19","039","00","P","K","1","1","0","C",""
"032803505","03","28","035","05","P","R","1","1","0","A",""
"032802802","03","28","028","02","P","R","1","0","1","A",""
"032105603","03","21","056","03","P","R","1","1","0","B",""
"031903301","03","19","033","01","P","R","1","1","0","C",""
"031901403","03","19","014","03","P","R","1","1","0","C",""
"032407001","03","24","070","01","P","R","1","1","0","A","150.0"
"032405402","03","24","054","02","P","R","1","1","0","A",""
"031505300","03","15","053","00","P","DK","1","1","0","C",""
"031604705","03","16","047","05","P","R","1","1","0","C",""
"031604100","03","16","041","00","P","DK","1","1","0","C",""
"031602205","03","16","022","05","P","R","1","1","0","C",""
"031600704","03","16","007","04","P","R","1","0","1","C",""
"031602902","03","16","029","02","P","R","1","1","0","C",""
"030703100","03","07","031","00","P","DK","1","0","1","B",""
"030705101","03","07","051","01","P","DK","1","0","1","A",""
"031404300","03","14","043","00","P","DK","1","1","0","C",""
"031102700","03","11","027","00","P","DK","1","0","1","B",""
"031102602","03","11","026","02","P","R","1","0","1","B",""
"031202502","03","12","025","02","P","R","1","0","1","C",""
"031101302","03","11","013","02","P","R","1","0","1","C",""
"032004810","03","20","048","10","F","K","1","0","1","B","150.0"
"030902503","03","09","025","03","P","R","1","0","1","B",""
"031002300","03","10","023","00","P","DK","1","1","0","B",""
"031000502","03","10","005","02","P","R","1","0","1","C",""
"032206302","03","22","063","02","P","R","1","1","0","B",""
"030701402","03","07","014","02","P","R","1","0","1","C",""
"031105301","03","11","053","01","P","DK","1","0","1","A",""
"031304500","03","13","045","00","P","DK","1","1","0","C",""
"032204601","03","22","046","01","P","R","1","1","0","B",""
"030602700","03","06","027","00","P","DK","1","2","0","B",""
"030602802","03","06","028","02","P","R","1","0","1","B",""
"030503101","03","05","031","01","P","K","1","0","1","C","150.0"
"030101900","03","01","019","00","P","K","1","0","1","C","150.0"
"030202206","03","02","022","06","P","R","1","0","1","C","150.0"
"030402101","03","04","021","01","P","K","1","0","1","C","150.0"
"031106000","03","11","060","00","P","DK","1","1","0","A",""
"031606204","03","16","062","04","P","R","1","0","1","C",""
"030805900","03","08","059","00","P","DK","1","0","1","A",""
"030300501","03","03","005","01","P","K","1","0","1","C","150.0"
"032206802","03","22","068","02","P","R","1","1","0","B",""
"030702401","03","07","024","01","P","DK","1","0","1","B",""
"031603800","03","16","038","00","P","DK","1","1","0","C",""
"031302600","03","13","026","00","P","DK","1","1","0","C",""
"031004000","03","10","040","00","P","DK","1","1","0","B",""
"031601702","03","16","017","02","P","R","1","1","0","C",""
"031004301","03","10","043","01","P","DK","1","0","1","B",""
"031903905","03","19","039","05","P","R","1","1","0","C",""
"032901403","03","29","014","03","P","R","1","1","0","A",""
"032704705","03","27","047","05","P","R","1","0","1","A",""
"032104605","03","21","046","05","P","R","1","1","0","B",""
"032306501","03","23","065","01","P","R","1","1","0","B",""
"031901505","03","19","015","05","P","R","1","1","0","C",""
"032505503","03","25","055","03","P","R","1","1","0","A",""
"032602205","03","26","022","05","P","R","1","0","1","A",""
"032301803","03","23","018","03","P","R","1","1","0","B",""
"032006003","03","20","060","03","P","R","1","1","0","B","150.0"
"032206804","03","22","068","04","P","R","1","1","0","B",""
"032905304","03","29","053","04","P","R","1","1","0","A",""
"032906105","03","29","061","05","P","R","1","0","1","A",""
"032501404","03","25","014","04","P","R","1","1","0","A",""
"032504204","03","25","042","04","P","R","1","1","0","A",""
"032006302","03","20","063","02","P","R","1","1","0","B","150.0"
"032902306","03","29","023","06","P","R","1","0","1","A",""
"032104303","03","21","043","03","P","R","1","1","0","B",""
"032005002","03","20","050","02","P","R","1","1","0","B","150.0"
"034804203","03","48","042","03","P","R","1","0","1","A","150.0"
