PLATZ_ID,REGAL,FACH,EBENE,UTILIZATION,HEATMAP_COLOR
032806500,28,65,0,100.0,RED
032806600,28,66,0,50.0,YELLOW
032005200,20,52,0,100.0,RED
032005502,20,55,2,100.0,RED
031701800,17,18,0,100.0,RED
032107200,21,72,0,100.0,RED
032602400,26,24,0,100.0,RED
032207100,22,71,0,100.0,RED
032509001,25,90,1,100.0,RED
032509100,25,91,0,50.0,YELLOW
032509000,25,90,0,50.0,YELLOW
032206000,22,60,0,100.0,RED
032704700,27,47,0,100.0,RED
032103600,21,36,0,0.0,GREEN
032107105,21,71,5,0.0,GREEN
032103700,21,37,0,100.0,RED
032608300,26,83,0,50.0,YELLOW
031107002,11,70,2,0.0,GREEN
030600100,06,1,0,0.0,GREEN
031304200,13,42,0,100.0,RED
032207000,22,70,0,100.0,RED
032203900,22,39,0,100.0,RED
032206500,22,65,0,100.0,RED
032206403,22,64,3,100.0,RED
032306300,23,63,0,100.0,RED
032206106,22,61,6,0.0,GREEN
032305900,23,59,0,100.0,RED
031504500,15,45,0,100.0,RED
031604302,16,43,2,100.0,RED
032303100,23,31,0,100.0,RED
034505003,45,50,3,0.0,GREEN
031601700,16,17,0,100.0,RED
032602300,26,23,0,100.0,RED
031201802,12,18,2,0.0,GREEN
032605800,26,58,0,100.0,RED
031306302,13,63,2,100.0,RED
032205200,22,52,0,100.0,RED
034706600,47,66,0,0.0,GREEN
034706500,47,65,0,100.0,RED
031204505,12,45,5,0.0,GREEN
032205100,22,51,0,100.0,RED
032106506,21,65,6,0.0,GREEN
034606100,46,61,0,100.0,RED
034803900,48,39,0,0.0,GREEN
031503302,15,33,2,100.0,RED
031405504,14,55,4,100.0,RED
032204204,22,42,4,0.0,GREEN
032104706,21,47,6,0.0,GREEN
030803600,08,36,0,0.0,GREEN
032203300,22,33,0,100.0,RED
032203002,22,30,2,100.0,RED
032302900,23,29,0,100.0,RED
032303005,23,30,5,0.0,GREEN
032606300,26,63,0,50.0,YELLOW
030702501,07,25,1,0.0,GREEN
032303504,23,35,4,100.0,RED
032303800,23,38,0,100.0,RED
032303205,23,32,5,100.0,RED
030803406,08,34,6,0.0,GREEN
030703701,07,37,1,0.0,GREEN
032707000,27,70,0,100.0,RED
032303505,23,35,5,0.0,GREEN
030403103,04,31,3,0.0,GREEN
032708700,27,87,0,50.0,YELLOW
030900400,09,4,0,0.0,GREEN
030501601,05,16,1,0.0,GREEN
034607300,46,73,0,100.0,RED
032304305,23,43,5,100.0,RED
032304700,23,47,0,100.0,RED
034101302,41,13,2,0.0,GREEN
032304604,23,46,4,100.0,RED
030805500,08,55,0,100.0,RED
031502406,15,24,6,0.0,GREEN
034811913,48,119,13,100.0,RED
031901504,19,15,4,100.0,RED
034811812,48,118,12,0.0,GREEN
031902204,19,22,4,100.0,RED
031202601,12,26,1,0.0,GREEN
031202705,12,27,5,0.0,GREEN
034705900,47,59,0,100.0,RED
032203205,22,32,5,100.0,RED
034301900,43,19,0,0.0,GREEN
031302400,13,24,0,100.0,RED
031402603,14,26,3,0.0,GREEN
031502801,15,28,1,100.0,RED
031503901,15,39,1,100.0,RED
032406602,24,66,2,100.0,RED
032305105,23,51,5,100.0,RED
032005900,20,59,0,100.0,RED
030604801,06,48,1,0.0,GREEN
030604804,06,48,4,0.0,GREEN
031001800,10,18,0,0.0,GREEN
032305500,23,55,0,100.0,RED
032306405,23,64,5,100.0,RED
030704802,07,48,2,0.0,GREEN
031001100,10,11,0,0.0,GREEN
032303700,23,37,0,100.0,RED
032306500,23,65,0,100.0,RED
032306800,23,68,0,100.0,RED
032307305,23,73,5,100.0,RED
031206100,12,61,0,100.0,RED
031204605,12,46,5,0.0,GREEN
031104006,11,40,6,0.0,GREEN
030606101,06,61,1,0.0,GREEN
032306900,23,69,0,100.0,RED
032306306,23,63,6,100.0,RED
030806001,08,60,1,0.0,GREEN
032307000,23,70,0,100.0,RED
032307200,23,72,0,100.0,RED
032307300,23,73,0,100.0,RED
034605001,46,50,1,100.0,RED
032204406,22,44,6,0.0,GREEN
032506502,25,65,2,100.0,RED
032901500,29,15,0,0.0,GREEN
032604105,26,41,5,0.0,GREEN
034301000,43,11,0,0.0,GREEN
032604404,26,44,4,100.0,RED
034704100,47,41,0,0.0,GREEN
032605501,26,55,1,100.0,RED
031904700,19,47,0,100.0,RED
032806402,28,64,2,100.0,RED
032806302,28,63,2,100.0,RED
032905400,29,54,0,100.0,RED
032904800,29,48,0,100.0,RED
032903600,29,36,0,100.0,RED
032902700,29,27,0,0.0,GREEN
032804003,28,40,3,100.0,RED
032202401,22,24,1,100.0,RED
034505103,45,51,3,100.0,RED
032502300,25,23,0,100.0,RED
032005801,20,58,1,100.0,RED
032007001,20,70,1,100.0,RED
032503900,25,39,0,100.0,RED
032005302,20,53,2,100.0,RED
034505102,45,51,2,100.0,RED
032204800,22,48,0,100.0,RED
032605801,26,58,1,100.0,RED
031503201,15,32,1,0.0,GREEN
032604004,26,40,4,0.0,GREEN
032504900,25,49,0,100.0,RED
032404100,24,41,0,100.0,RED
030802301,08,23,1,0.0,GREEN
032805900,28,59,0,100.0,RED
032104900,21,49,0,100.0,RED
032604700,26,47,0,100.0,RED
034705003,47,50,3,0.0,GREEN
034706000,47,60,0,100.0,RED
032303604,23,36,4,100.0,RED
032003606,20,36,6,100.0,RED
032206700,22,67,0,100.0,RED
032207300,22,73,0,100.0,RED
032004206,20,42,6,100.0,RED
032202902,22,29,2,100.0,RED
032205900,22,59,0,100.0,RED
032306202,23,62,2,100.0,RED
031904203,19,42,3,100.0,RED
032203305,22,33,5,0.0,GREEN
032605900,26,59,0,100.0,RED
032804000,28,40,0,100.0,RED
032603500,26,35,0,0.0,GREEN
032303801,23,38,1,100.0,RED
032705704,27,57,4,0.0,GREEN
034605000,46,50,0,0.0,GREEN
032104600,21,46,0,100.0,RED
031901901,19,19,1,100.0,RED
032303600,23,36,0,0.0,GREEN
032403800,24,38,0,100.0,RED
032905600,29,56,0,100.0,RED
032004001,20,40,1,100.0,RED
032304400,23,44,0,100.0,RED
032808104,28,81,4,100.0,RED
032406300,24,63,0,100.0,RED
032407300,24,73,0,100.0,RED
032708202,27,82,2,100.0,RED
032708102,27,81,2,100.0,RED
032906701,29,67,1,100.0,RED
032504800,25,48,0,100.0,RED
032004201,20,42,1,100.0,RED
032804502,28,45,2,100.0,RED
032505600,25,56,0,100.0,RED
032702703,27,27,3,0.0,GREEN
032701100,27,11,0,100.0,RED
031905001,19,50,1,100.0,RED
032600603,26,6,3,0.0,GREEN
032700700,27,7,0,0.0,GREEN
032507804,25,78,4,100.0,RED
032801700,28,17,0,100.0,RED
031903602,19,36,2,100.0,RED
032606401,26,64,1,100.0,RED
032701400,27,14,0,0.0,GREEN
032703500,27,35,0,100.0,RED
032705600,27,56,0,100.0,RED
034202100,42,21,0,0.0,GREEN
034505600,45,56,0,0.0,GREEN
034100700,41,7,0,0.0,GREEN
034100600,41,6,0,0.0,GREEN
034300900,43,10,0,0.0,GREEN
031903600,19,36,0,100.0,RED
034101601,41,16,1,0.0,GREEN
032601301,26,13,1,100.0,RED
032701000,27,10,0,200.0,RED
032501300,25,13,0,100.0,RED
034101503,41,15,3,0.0,GREEN
031905200,19,52,0,100.0,RED
034804900,48,49,0,0.0,GREEN
034804500,48,45,0,0.0,GREEN
032003600,20,36,0,100.0,RED
032004200,20,42,0,100.0,RED
032505705,25,57,5,100.0,RED
032005100,20,51,0,100.0,RED
032605500,26,55,0,100.0,RED
032505805,25,58,5,0.0,GREEN
032107100,21,71,0,100.0,RED
032605400,26,54,0,100.0,RED
032104000,21,40,0,100.0,RED
032604900,26,49,0,100.0,RED
032104400,21,44,0,100.0,RED
032504805,25,48,5,100.0,RED
032603900,26,39,0,100.0,RED
032603800,26,38,0,100.0,RED
032203400,22,34,0,100.0,RED
032603905,26,39,5,100.0,RED
032205300,22,53,0,100.0,RED
032603400,26,34,0,0.0,GREEN
034802806,48,28,6,0.0,GREEN
032603403,26,34,3,100.0,RED
032602900,26,29,0,100.0,RED
034604503,46,45,3,0.0,GREEN
032602803,26,28,3,100.0,RED
032602200,26,22,0,100.0,RED
032602104,26,21,4,0.0,GREEN
032305600,23,56,0,100.0,RED
032602000,26,20,0,100.0,RED
034100702,41,7,2,0.0,GREEN
032602603,26,26,3,100.0,RED
032601606,26,16,6,100.0,RED
031901100,19,11,0,0.0,GREEN
034505001,45,50,1,100.0,RED
032601706,26,17,6,0.0,GREEN
032601600,26,16,0,100.0,RED
031901606,19,16,6,100.0,RED
032601404,26,14,4,100.0,RED
032404300,24,43,0,100.0,RED
032601800,26,18,0,100.0,RED
032601005,26,10,5,0.0,GREEN
032601300,26,13,0,100.0,RED
034704103,47,41,3,0.0,GREEN
032501004,25,10,4,0.0,GREEN
032705300,27,53,0,100.0,RED
032601100,26,11,0,100.0,RED
034800203,48,2,3,0.0,GREEN
032600501,26,5,1,100.0,RED
032406900,24,69,0,100.0,RED
032406800,24,68,0,100.0,RED
032406600,24,66,0,100.0,RED
032406500,24,65,0,100.0,RED
032406005,24,60,5,100.0,RED
032406400,24,64,0,100.0,RED
032405906,24,59,6,100.0,RED
032406200,24,62,0,100.0,RED
032405806,24,58,6,100.0,RED
032406000,24,60,0,100.0,RED
032305306,23,53,6,0.0,GREEN
031901605,19,16,5,100.0,RED
032800700,28,7,0,100.0,RED
031903705,19,37,5,100.0,RED
032006700,20,67,0,100.0,RED
031901402,19,14,2,100.0,RED
032002501,20,25,1,100.0,RED
032006901,20,69,1,100.0,RED
032709002,27,90,2,100.0,RED
032205003,22,50,3,100.0,RED
032101206,21,12,6,100.0,RED
032203001,22,30,1,100.0,RED
032006300,20,63,0,100.0,RED
032006900,20,69,0,100.0,RED
032104101,21,41,1,100.0,RED
032202102,22,21,2,100.0,RED
032104700,21,47,0,100.0,RED
032507904,25,79,4,0.0,GREEN
032105906,21,59,6,0.0,GREEN
032104201,21,42,1,100.0,RED
032201703,22,17,3,100.0,RED
032800800,28,8,0,0.0,GREEN
032201902,22,19,2,100.0,RED
032504304,25,43,4,0.0,GREEN
032303701,23,37,1,100.0,RED
032801400,28,14,0,0.0,GREEN
032303903,23,39,3,100.0,RED
032304301,23,43,1,100.0,RED
032801100,28,11,0,0.0,GREEN
032405000,24,50,0,100.0,RED
032404900,24,49,0,100.0,RED
032404700,24,47,0,100.0,RED
032404500,24,45,0,100.0,RED
032404000,24,40,0,100.0,RED
034801902,48,19,2,0.0,GREEN
032302205,23,22,5,100.0,RED
032306601,23,66,1,100.0,RED
032801000,28,10,0,100.0,RED
032307101,23,71,1,100.0,RED
031903200,19,32,0,100.0,RED
032405801,24,58,1,100.0,RED
032800500,28,5,0,0.0,GREEN
032902100,29,21,0,0.0,GREEN
032501101,25,11,1,100.0,RED
032101905,21,19,5,0.0,GREEN
032804203,28,42,3,100.0,RED
032507803,25,78,3,100.0,RED
032507903,25,79,3,100.0,RED
032407301,24,73,1,300.0,RED
032705801,27,58,1,100.0,RED
032507905,25,79,5,0.0,GREEN
032701903,27,19,3,100.0,RED
032605006,26,50,6,100.0,RED
032103203,21,32,3,100.0,RED
032606701,26,67,1,100.0,RED
032700600,27,6,0,0.0,GREEN
032801200,28,12,0,0.0,GREEN
032704901,27,49,1,100.0,RED
032800600,28,6,0,0.0,GREEN
032706101,27,61,1,100.0,RED
032802004,28,20,4,100.0,RED
032804305,28,43,5,0.0,GREEN
032902600,29,26,0,0.0,GREEN
032804904,28,49,4,0.0,GREEN
031906100,19,61,0,100.0,RED
032808203,28,82,3,100.0,RED
032604500,26,45,0,100.0,RED
032808303,28,83,3,100.0,RED
032809204,28,92,4,100.0,RED
032809104,28,91,4,100.0,RED
032701700,27,17,0,0.0,GREEN
034101003,41,10,3,0.0,GREEN
032801903,28,19,3,100.0,RED
032604600,26,46,0,100.0,RED
032802204,28,22,4,100.0,RED
032900600,29,6,0,0.0,GREEN
034801003,48,10,3,0.0,GREEN
034800400,48,4,0,0.0,GREEN
032303000,23,30,0,0.0,GREEN
032303500,23,35,0,0.0,GREEN
032702200,27,22,0,100.0,RED
034705302,47,53,2,100.0,RED
032802104,28,21,4,0.0,GREEN
032702500,27,25,0,100.0,RED
034802105,48,21,5,0.0,GREEN
032702904,27,29,4,0.0,GREEN
032703100,27,31,0,100.0,RED
032203800,22,38,0,100.0,RED
032703400,27,34,0,100.0,RED
032702205,27,22,5,0.0,GREEN
032802504,28,25,4,0.0,GREEN
032703600,27,36,0,100.0,RED
032704200,27,42,0,100.0,RED
032704300,27,43,0,100.0,RED
032803700,28,37,0,100.0,RED
032704400,27,44,0,100.0,RED
034604604,46,46,4,0.0,GREEN
032704404,27,44,4,100.0,RED
032704900,27,49,0,0.0,GREEN
034704604,47,46,4,0.0,GREEN
032705400,27,54,0,100.0,RED
034802901,48,29,1,0.0,GREEN
032705800,27,58,0,100.0,RED
034100602,41,6,2,0.0,GREEN
032705900,27,59,0,100.0,RED
032705504,27,55,4,0.0,GREEN
032706100,27,61,0,100.0,RED
032805000,28,50,0,100.0,RED
032905605,29,56,5,100.0,RED
034506900,45,69,0,0.0,GREEN
032803600,28,36,0,100.0,RED
034604502,46,45,2,100.0,RED
031905700,19,57,0,100.0,RED
032104200,21,42,0,100.0,RED
034605100,46,51,0,0.0,GREEN
034605603,46,56,3,100.0,RED
032403010,24,30,10,0.0,GREEN
032605300,26,53,0,100.0,RED
032803300,28,33,0,100.0,RED
034801302,48,13,2,0.0,GREEN
034606400,46,64,0,100.0,RED
034605604,46,56,4,100.0,RED
031905000,19,50,0,100.0,RED
034101403,41,14,3,0.0,GREEN
031906700,19,67,0,100.0,RED
034505105,45,51,5,100.0,RED
032103300,21,33,0,100.0,RED
034101602,41,16,2,0.0,GREEN
032103301,21,33,1,100.0,RED
034604600,46,46,0,0.0,GREEN
032405600,24,56,0,100.0,RED
032405700,24,57,0,100.0,RED
032405800,24,58,0,100.0,RED
031901206,19,12,6,100.0,RED
032405900,24,59,0,100.0,RED
032505100,25,51,0,100.0,RED
034100202,41,2,2,0.0,GREEN
032505300,25,53,0,100.0,RED
034102002,41,20,2,0.0,GREEN
032505305,25,53,5,0.0,GREEN
032802100,28,21,0,0.0,GREEN
031901506,19,15,6,100.0,RED
032802900,28,29,0,100.0,RED
031902602,19,26,2,0.0,GREEN
032702004,27,20,4,100.0,RED
032803400,28,34,0,0.0,GREEN
031901706,19,17,6,0.0,GREEN
032803404,28,34,4,0.0,GREEN
032803900,28,39,0,100.0,RED
034102003,41,20,3,0.0,GREEN
032804300,28,43,0,100.0,RED
034100701,41,7,1,0.0,GREEN
032704405,27,44,5,0.0,GREEN
032804400,28,44,0,100.0,RED
031900401,19,4,1,0.0,GREEN
032804005,28,40,5,100.0,RED
032804900,28,49,0,100.0,RED
034102103,41,21,3,0.0,GREEN
032704704,27,47,4,0.0,GREEN
031906801,19,68,1,100.0,RED
032102403,21,24,3,100.0,RED
032106900,21,69,0,100.0,RED
032106800,21,68,0,100.0,RED
032507700,25,77,0,50.0,YELLOW
032607600,26,76,0,50.0,YELLOW
032004101,20,41,1,100.0,RED
032304302,23,43,2,100.0,RED
032605001,26,50,1,100.0,RED
031905704,19,57,4,100.0,RED
031906401,19,64,1,100.0,RED
032206201,22,62,1,100.0,RED
032005703,20,57,3,100.0,RED
032501801,25,18,1,100.0,RED
032504301,25,43,1,100.0,RED
032904305,29,43,5,0.0,GREEN
032502000,25,20,0,100.0,RED
032406701,24,67,1,100.0,RED
032104701,21,47,1,100.0,RED
032708300,27,83,0,50.0,YELLOW
034606800,46,68,0,100.0,RED
032906600,29,66,0,50.0,YELLOW
032602101,26,21,1,100.0,RED
032106400,21,64,0,100.0,RED
032806701,28,67,1,100.0,RED
032105505,21,55,5,0.0,GREEN
032001902,20,19,2,100.0,RED
031903304,19,33,4,100.0,RED
031901900,19,19,0,100.0,RED
032203702,22,37,2,100.0,RED
032103401,21,34,1,100.0,RED
032508003,25,80,3,0.0,GREEN
032508005,25,80,5,0.0,GREEN
032908900,29,89,0,50.0,YELLOW
032607000,26,70,0,50.0,YELLOW
034804000,48,40,0,0.0,GREEN
034804300,48,43,0,0.0,GREEN
034706700,47,67,0,100.0,RED
032509206,25,92,6,100.0,RED
031900700,19,7,0,0.0,GREEN
032000605,20,6,5,0.0,GREEN
034606500,46,65,0,100.0,RED
032807100,28,71,0,50.0,YELLOW
031900800,19,8,0,0.0,GREEN
032000606,20,6,6,100.0,RED
032000905,20,9,5,100.0,RED
032001003,20,10,3,100.0,RED
032000906,20,9,6,100.0,RED
031901800,19,18,0,100.0,RED
032003700,20,37,0,100.0,RED
031903000,19,30,0,100.0,RED
031906900,19,69,0,100.0,RED
032003900,20,39,0,100.0,RED
031904900,19,49,0,100.0,RED
031906101,19,61,1,100.0,RED
032705700,27,57,0,100.0,RED
031906300,19,63,0,100.0,RED
034604800,46,48,0,0.0,GREEN
032002900,20,29,0,100.0,RED
032002905,20,29,5,100.0,RED
032003000,20,30,0,100.0,RED
032003405,20,34,5,100.0,RED
032007305,20,73,5,100.0,RED
032007000,20,70,0,100.0,RED
032006400,20,64,0,100.0,RED
032103500,21,35,0,100.0,RED
032006200,20,62,0,100.0,RED
032006006,20,60,6,100.0,RED
032005906,20,59,6,100.0,RED
032006000,20,60,0,100.0,RED
032005606,20,56,6,100.0,RED
032005206,20,52,6,100.0,RED
032004700,20,47,0,100.0,RED
032004400,20,44,0,100.0,RED
032003800,20,38,0,100.0,RED
032003500,20,35,0,100.0,RED
032305000,23,50,0,100.0,RED
034605300,46,53,0,100.0,RED
032103200,21,32,0,100.0,RED
032103006,21,30,6,0.0,GREEN
032103406,21,34,6,0.0,GREEN
032103900,21,39,0,100.0,RED
032104406,21,44,6,100.0,RED
032104800,21,48,0,100.0,RED
032105000,21,50,0,100.0,RED
032805700,28,57,0,100.0,RED
032200701,22,7,1,100.0,RED
034801300,48,13,0,0.0,GREEN
034801000,48,10,0,0.0,GREEN
032205602,22,56,2,100.0,RED
032505401,25,54,1,100.0,RED
031904302,19,43,2,100.0,RED
032000203,20,2,3,0.0,GREEN
032004000,20,40,0,100.0,RED
034801200,48,12,0,0.0,GREEN
032105100,21,51,0,100.0,RED
032103800,21,38,0,100.0,RED
032006600,20,66,0,100.0,RED
032201701,22,17,1,100.0,RED
031902501,19,25,1,100.0,RED
032002903,20,29,3,100.0,RED
032101505,21,15,5,100.0,RED
032303101,23,31,1,100.0,RED
032607201,26,72,1,100.0,RED
032006101,20,61,1,100.0,RED
032709102,27,91,2,100.0,RED
032803702,28,37,2,100.0,RED
032608200,26,82,0,100.0,RED
032602500,26,25,0,100.0,RED
034704201,47,42,1,100.0,RED
032005400,20,54,0,100.0,RED
031905800,19,58,0,100.0,RED
032304606,23,46,6,100.0,RED
032908504,29,85,4,100.0,RED
032502305,25,23,5,100.0,RED
032007101,20,71,1,100.0,RED
032705404,27,54,4,0.0,GREEN
032706202,27,62,2,100.0,RED
032706701,27,67,1,0.0,GREEN
034605700,46,57,0,100.0,RED
032703801,27,38,1,100.0,RED
032504600,25,46,0,100.0,RED
032807601,28,76,1,100.0,RED
032104703,21,47,3,100.0,RED
032100801,21,8,1,100.0,RED
030902801,09,28,1,0.0,GREEN
032003601,20,36,1,100.0,RED
031505400,15,54,0,100.0,RED
032504000,25,40,0,100.0,RED
030906100,09,61,0,200.0,RED
032004904,20,49,4,100.0,RED
031804100,18,41,0,100.0,RED
032406802,24,68,2,100.0,RED
031405701,14,57,1,100.0,RED
030602701,06,27,1,0.0,GREEN
032106002,21,60,2,100.0,RED
034102101,41,21,1,0.0,GREEN
031205201,12,52,1,0.0,GREEN
031204702,12,47,2,100.0,RED
032104801,21,48,1,100.0,RED
034101903,41,19,3,0.0,GREEN
034102001,41,20,1,0.0,GREEN
031905101,19,51,1,100.0,RED
032004502,20,45,2,100.0,RED
034101901,41,19,1,0.0,GREEN
034101902,41,19,2,0.0,GREEN
034101801,41,18,1,0.0,GREEN
034101802,41,18,2,0.0,GREEN
032302201,23,22,1,100.0,RED
032003005,20,30,5,100.0,RED
034100301,41,3,1,0.0,GREEN
034100401,41,4,1,0.0,GREEN
032202305,22,23,5,0.0,GREEN
032706904,27,69,4,0.0,GREEN
034100101,41,1,1,0.0,GREEN
034100103,41,1,3,0.0,GREEN
030802600,08,26,0,100.0,RED
034101702,41,17,2,0.0,GREEN
031305201,13,52,1,0.0,GREEN
032203110,22,31,10,0.0,GREEN
034101301,41,13,1,0.0,GREEN
034101603,41,16,3,0.0,GREEN
032000303,20,3,3,0.0,GREEN
032506201,25,62,1,100.0,RED
034101201,41,12,1,0.0,GREEN
034101203,41,12,3,0.0,GREEN
032506203,25,62,3,100.0,RED
034100902,41,9,2,0.0,GREEN
034101102,41,11,2,0.0,GREEN
032501400,25,14,0,100.0,RED
034504905,45,49,5,0.0,GREEN
032504201,25,42,1,100.0,RED
031901201,19,12,1,100.0,RED
034505005,45,50,5,0.0,GREEN
030202600,02,26,0,0.0,GREEN
034505405,45,54,5,0.0,GREEN
034100203,41,2,3,0.0,GREEN
034505305,45,53,5,0.0,GREEN
034504705,45,47,5,0.0,GREEN
034505205,45,52,5,0.0,GREEN
031904105,19,41,5,100.0,RED
034803505,48,35,5,0.0,GREEN
032305401,23,54,1,100.0,RED
032501601,25,16,1,100.0,RED
032706802,27,68,2,100.0,RED
032804100,28,41,0,100.0,RED
031904601,19,46,1,100.0,RED
034707300,47,73,0,200.0,RED
032105301,21,53,1,100.0,RED
034801400,48,14,0,0.0,GREEN
032406906,24,69,6,0.0,GREEN
031601900,16,19,0,100.0,RED
032303300,23,33,0,0.0,GREEN
031104300,11,43,0,200.0,RED
030705800,07,58,0,200.0,RED
032305004,23,50,4,100.0,RED
032301504,23,15,4,0.0,GREEN
034803403,48,34,3,100.0,RED
032306001,23,60,1,100.0,RED
031905206,19,52,6,100.0,RED
032106305,21,63,5,100.0,RED
032002202,20,22,2,100.0,RED
032004103,20,41,3,100.0,RED
032405306,24,53,6,100.0,RED
032701706,27,17,6,0.0,GREEN
032705505,27,55,5,100.0,RED
032805806,28,58,6,0.0,GREEN
031901905,19,19,5,100.0,RED
032806203,28,62,3,100.0,RED
032502405,25,24,5,100.0,RED
032103306,21,33,6,0.0,GREEN
032604401,26,44,1,100.0,RED
032502502,25,25,2,100.0,RED
032606302,26,63,2,100.0,RED
032106505,21,65,5,0.0,GREEN
032802903,28,29,3,100.0,RED
032000503,20,5,3,100.0,RED
032204201,22,42,1,100.0,RED
032602203,26,22,3,100.0,RED
032306604,23,66,4,100.0,RED
032803002,28,30,2,100.0,RED
032805004,28,50,4,100.0,RED
032506301,25,63,1,100.0,RED
032506103,25,61,3,100.0,RED
032205401,22,54,1,100.0,RED
032503505,25,35,5,100.0,RED
034803603,48,36,3,100.0,RED
032706201,27,62,1,100.0,RED
032004805,20,48,5,100.0,RED
032701703,27,17,3,100.0,RED
032406205,24,62,5,0.0,GREEN
032102404,21,24,4,100.0,RED
032003501,20,35,1,100.0,RED
032204206,22,42,6,0.0,GREEN
032606503,26,65,3,0.0,GREEN
031905305,19,53,5,100.0,RED
032806904,28,69,4,100.0,RED
032606403,26,64,3,100.0,RED
034605305,46,53,5,0.0,GREEN
032606502,26,65,2,100.0,RED
032908704,29,87,4,0.0,GREEN
032706602,27,66,2,100.0,RED
030704400,07,44,0,200.0,RED
031004300,10,43,0,100.0,RED
031005001,10,50,1,0.0,GREEN
034801500,48,15,0,0.0,GREEN
030703101,07,31,1,0.0,GREEN
030704003,07,40,3,0.0,GREEN
031605402,16,54,2,0.0,GREEN
030600501,06,5,1,0.0,GREEN
030301900,03,19,0,100.0,RED
031002301,10,23,1,0.0,GREEN
031001802,10,18,2,0.0,GREEN
030703601,07,36,1,0.0,GREEN
032201305,22,13,5,0.0,GREEN
030905000,09,50,0,200.0,RED
031105001,11,50,1,0.0,GREEN
031205500,12,55,0,100.0,RED
031002705,10,27,5,0.0,GREEN
031001901,10,19,1,0.0,GREEN
031105500,11,55,0,200.0,RED
030702001,07,20,1,0.0,GREEN
031901101,19,11,1,100.0,RED
031105101,11,51,1,0.0,GREEN
031105204,11,52,4,0.0,GREEN
031005201,10,52,1,0.0,GREEN
030102601,01,26,1,0.0,GREEN
031401005,14,10,5,0.0,GREEN
031603700,16,37,0,100.0,RED
031305300,13,53,0,100.0,RED
031000306,10,3,6,0.0,GREEN
031603703,16,37,3,100.0,RED
031302300,13,23,0,100.0,RED
032206100,22,61,0,100.0,RED
032203505,22,35,5,0.0,GREEN
032607101,26,71,1,100.0,RED
031604700,16,47,0,100.0,RED
032900503,29,5,3,100.0,RED
032105306,21,53,6,0.0,GREEN
030903503,09,35,3,0.0,GREEN
030902900,09,29,0,0.0,GREEN
030603601,06,36,1,0.0,GREEN
031503301,15,33,1,0.0,GREEN
032301404,23,14,4,0.0,GREEN
030803101,08,31,1,0.0,GREEN
032404601,24,46,1,0.0,GREEN
031605100,16,51,0,100.0,RED
032100901,21,9,1,0.0,GREEN
031400206,14,2,6,0.0,GREEN
031005400,10,54,0,100.0,RED
030402600,04,26,0,200.0,RED
030100700,01,7,0,0.0,GREEN
031301706,13,17,6,0.0,GREEN
032003605,20,36,5,100.0,RED
031005700,10,57,0,100.0,RED
030903401,09,34,1,0.0,GREEN
032707803,27,78,3,0.0,GREEN
031306206,13,62,6,0.0,GREEN
030601800,06,18,0,200.0,RED
032807904,28,79,4,0.0,GREEN
030702801,07,28,1,0.0,GREEN
030501800,05,18,0,200.0,RED
031603206,16,32,6,100.0,RED
032301605,23,16,5,0.0,GREEN
030802901,08,29,1,0.0,GREEN
032607903,26,79,3,0.0,GREEN
032301505,23,15,5,0.0,GREEN
031204201,12,42,1,0.0,GREEN
031302500,13,25,0,100.0,RED
030202800,02,28,0,0.0,GREEN
031906601,19,66,1,100.0,RED
031905601,19,56,1,100.0,RED
031504600,15,46,0,100.0,RED
032103706,21,37,6,100.0,RED
032604502,26,45,2,100.0,RED
032105205,21,52,5,0.0,GREEN
030501900,05,19,0,0.0,GREEN
032907806,29,78,6,0.0,GREEN
030502700,05,27,0,100.0,RED
031901704,19,17,4,100.0,RED
030502800,05,28,0,200.0,RED
030302901,03,29,1,0.0,GREEN
030701701,07,17,1,0.0,GREEN
030602100,06,21,0,300.0,RED
032906903,29,69,3,0.0,GREEN
030804800,08,48,0,0.0,GREEN
031005800,10,58,0,200.0,RED
032101010,21,10,10,100.0,RED
031006000,10,60,0,200.0,RED
032702606,27,26,6,0.0,GREEN
032203301,22,33,1,100.0,RED
030805100,08,51,0,0.0,GREEN
030904201,09,42,1,0.0,GREEN
031703200,17,32,0,100.0,RED
030604600,06,46,0,200.0,RED
031903401,19,34,1,100.0,RED
030101701,01,17,1,0.0,GREEN
031101006,11,10,6,0.0,GREEN
032102205,21,22,5,0.0,GREEN
030102002,01,20,2,0.0,GREEN
032906500,29,65,0,50.0,YELLOW
034803600,48,36,0,0.0,GREEN
030601300,06,13,0,100.0,RED
031204300,12,43,0,0.0,GREEN
031606805,16,68,5,100.0,RED
030905001,09,50,1,0.0,GREEN
030905401,09,54,1,0.0,GREEN
031102900,11,29,0,100.0,RED
031604903,16,49,3,200.0,RED
031005101,10,51,1,0.0,GREEN
030702000,07,20,0,0.0,GREEN
030702004,07,20,4,0.0,GREEN
031402401,14,24,1,0.0,GREEN
031402701,14,27,1,100.0,RED
031706702,17,67,2,0.0,GREEN
031706402,17,64,2,100.0,RED
031505604,15,56,4,0.0,GREEN
032303105,23,31,5,100.0,RED
030402800,04,28,0,0.0,GREEN
031605805,16,58,5,100.0,RED
031803900,18,39,0,100.0,RED
031403000,14,30,0,100.0,RED
031603400,16,34,0,100.0,RED
031803600,18,36,0,100.0,RED
031706602,17,66,2,100.0,RED
