PLATZ_ID,HALLE,REGAL,FACH,EBENE,ANZ_PICKS,CUMULATIVE_%,ABC_CALC,ABC_KLASSE,ARTIKELNR,ARTBEZ1
031304801,1316.0,13,48,1,0.0,100.0,C,C,,
031304805,1316.0,13,48,5,0.0,100.0,C,C,000000000000120292,PHONOLYT Schallentkoppler M10 vz dB27
031304900,1316.0,13,49,0,0.0,100.0,C,C,07899000ET0001,Entrussersatz
031304901,1316.0,13,49,1,0.0,100.0,C,C,,
031304903,1316.0,13,49,3,0.0,100.0,C,C,000000000000119477,OptJ M8/M10 108-111 vz
031502101,1507.0,15,21,1,0.0,100.0,C,C,,
031502103,1507.0,15,21,3,0.0,100.0,C,C,000000000000111847,"IsoSchale TypM 76,1-80 Iso15,5-25"
031502106,1507.0,15,21,6,0.0,100.0,C,C,,
031502200,1507.0,15,22,0,0.0,100.0,C,C,00580530ET0001,ZKD Metall-Lagen
031502201,1507.0,15,22,1,0.0,100.0,C,C,,
031502206,1507.0,15,22,6,0.0,100.0,C,C,,
031502306,1508.0,15,23,6,0.0,100.0,C,C,,
031502506,1508.0,15,25,6,0.0,100.0,C,C,000000000000174061,LS Typ C Esw M8/M10 NW125 vz
031502602,1509.0,15,26,2,0.0,100.0,C,C,000000000000118401,SchiK fSchiMon MPC 560 40/60 vz
031502802,1509.0,15,28,2,0.0,100.0,C,C,03402900ED0001,IWDR PPS/ACM/PTFE Kurbelwelle Ø35mm
031600106,1601.0,16,1,6,0.0,100.0,C,C,,
031503704,1512.0,15,37,4,0.0,100.0,C,C,000000000000121327,"SRS sA Eg M12 110,0 30x3 A4"
031305403,1318.0,13,54,3,0.0,100.0,C,C,000000000000122167,"SRS sA Eg M12 219,0 40x4 vz"
031303202,1311.0,13,32,2,0.0,100.0,C,C,,
031306702,1322.0,13,67,2,0.0,100.0,C,C,,
031405405,1418.0,14,54,5,0.0,100.0,C,C,,
031402505,1408.0,14,25,5,0.0,100.0,C,C,,
031502005,1507.0,15,20,5,0.0,100.0,C,C,,
031200301,1201.0,12,3,1,0.0,100.0,C,C,,
031200302,1201.0,12,3,2,0.0,100.0,C,C,,
031200400,1201.0,12,4,0,0.0,100.0,C,C,,
031200401,1201.0,12,4,1,0.0,100.0,C,C,,
031200403,1201.0,12,4,3,0.0,100.0,C,C,,
031200500,1202.0,12,5,0,0.0,100.0,C,C,,
031200504,1202.0,12,5,4,0.0,100.0,C,C,,
031200600,1202.0,12,6,0,0.0,100.0,C,C,05841400ET0001,Dichtung Ölwanne
031200601,1202.0,12,6,1,0.0,100.0,C,C,,
031200700,1202.0,12,7,0,0.0,100.0,C,C,,
031200701,1202.0,12,7,1,0.0,100.0,C,C,,
031200703,1202.0,12,7,3,0.0,100.0,C,C,,
031200704,1202.0,12,7,4,0.0,100.0,C,C,000000000000115412,"RS 115,0 fvz DIN3567-A"
031200800,1203.0,12,8,0,0.0,100.0,C,C,,
031200801,1203.0,12,8,1,0.0,100.0,C,C,,
031200900,1203.0,12,9,0,0.0,100.0,C,C,09482800ET0001,Dichtung Kurbelgehäuse
031200901,1203.0,12,9,1,0.0,100.0,C,C,,
031200905,1203.0,12,9,5,0.0,100.0,C,C,,
031305006,1317.0,13,50,6,0.0,100.0,C,C,,
031305205,1317.0,13,52,5,0.0,100.0,C,C,000000000000119544,OptJ M8/M10 89-92 vz
031305404,1318.0,13,54,4,0.0,100.0,C,C,00878300ET0001,Zyl.-kopfschraubensatz
031305405,1318.0,13,54,5,0.0,100.0,C,C,,
031305602,1319.0,13,56,2,0.0,100.0,C,C,,
031502905,1510.0,15,29,5,0.0,100.0,C,C,03839000ET0001,ZKD Metall-Lagen
031502906,1510.0,15,29,6,0.0,100.0,C,C,,
031503004,1510.0,15,30,4,0.0,100.0,C,C,000000000000111837,"IsoSchale TypM 42-44,5 Iso15,5-25"
031503202,1511.0,15,32,2,0.0,100.0,C,C,03402900ED0001,IWDR PPS/ACM/PTFE Kurbelwelle Ø35mm
031503402,1511.0,15,34,2,0.0,100.0,C,C,,
031503502,1512.0,15,35,2,0.0,100.0,C,C,07644700ET0001,Entrussersatz
031600406,1601.0,16,4,6,0.0,100.0,C,C,,
030804510,805.0,08,45,10,0.0,100.0,C,C,,
030100303,1001.0,01,3,3,0.0,100.0,C,C,,
031300306,1301.0,13,3,6,0.0,100.0,C,C,,
031600300,1601.0,16,3,0,0.0,100.0,C,C,,
031600301,1601.0,16,3,1,0.0,100.0,C,C,,
031600302,1601.0,16,3,2,0.0,100.0,C,C,,
031600303,1601.0,16,3,3,0.0,100.0,C,C,,
031600304,1601.0,16,3,4,0.0,100.0,C,C,,
031600306,1601.0,16,3,6,0.0,100.0,C,C,000000000000159981,"SRS-GwStift35 Eg M10 1.1/2"" vz"
031600400,1601.0,16,4,0,0.0,100.0,C,C,,
031600403,1601.0,16,4,3,0.0,100.0,C,C,,
031600404,1601.0,16,4,4,0.0,100.0,C,C,,
031201001,1203.0,12,10,1,0.0,100.0,C,C,,
031201003,1203.0,12,10,3,0.0,100.0,C,C,,
031201100,1204.0,12,11,0,0.0,100.0,C,C,,
031201101,1204.0,12,11,1,0.0,100.0,C,C,,
031201102,1204.0,12,11,2,0.0,100.0,C,C,,
031201200,1204.0,12,12,0,0.0,100.0,C,C,,
031201203,1204.0,12,12,3,0.0,100.0,C,C,,
031201300,1204.0,12,13,0,0.0,100.0,C,C,,
031201301,1204.0,12,13,1,0.0,100.0,C,C,,
031201306,1204.0,12,13,6,0.0,100.0,C,C,,
031201401,1205.0,12,14,1,0.0,100.0,C,C,,
031201405,1205.0,12,14,5,0.0,100.0,C,C,000000000000119878,"OptS Egr M8/10 3/4"" vz"
031201500,1205.0,12,15,0,0.0,100.0,C,C,,
031201501,1205.0,12,15,1,0.0,100.0,C,C,,
031201701,1206.0,12,17,1,0.0,100.0,C,C,,
031305802,1319.0,13,58,2,0.0,100.0,C,C,03095300ET0001,Vollsatz
031305902,1320.0,13,59,2,0.0,100.0,C,C,04773400ET0001,Ventildeckel
031306102,1320.0,13,61,2,0.0,100.0,C,C,,
031306201,1321.0,13,62,1,0.0,100.0,C,C,02586100ET0001,Zyl.-kopfschraubensatz
031306202,1321.0,13,62,2,0.0,100.0,C,C,000000000000165866,Stützst MPR S+ 440 41/41-124 fvz
031306204,1321.0,13,62,4,0.0,100.0,C,C,000000000000168204,Rotex KonSet 38/40 mSD MPC 560 fvz
031306300,1321.0,13,63,0,0.0,100.0,C,C,,
031306301,1321.0,13,63,1,0.0,100.0,C,C,,
031306400,1321.0,13,64,0,0.0,100.0,C,C,,
031306402,1321.0,13,64,2,0.0,100.0,C,C,,
031306501,1322.0,13,65,1,0.0,100.0,C,C,,
031503603,1512.0,15,36,3,0.0,100.0,C,C,000000000000151452,"SRS Eg M10/M12 212,0 40x3 vz"
031503702,1512.0,15,37,2,0.0,100.0,C,C,000000000000179175,"SchiK MPR 800 41/82/2,5 fvz"
031503906,1513.0,15,39,6,0.0,100.0,C,C,000000000000179821,TrapezBlH mMu M10 vz VdS/FM
031504002,1513.0,15,40,2,0.0,100.0,C,C,,
031602901,1610.0,16,29,1,0.0,100.0,C,C,07583000ET0001,Zyl.-kopfschraubensatz
031603102,1610.0,16,31,2,0.0,100.0,C,C,000000000000124111,"QuS Egr M8 3/4"" vz"
031603203,1611.0,16,32,3,0.0,100.0,C,C,03402900ED0001,IWDR PPS/ACM/PTFE Kurbelwelle Ø35mm
031603301,1611.0,16,33,1,0.0,100.0,C,C,,
031603401,1611.0,16,34,1,0.0,100.0,C,C,,
031201704,1206.0,12,17,4,0.0,100.0,C,C,000000000000112056,Glkörper MPC M8 27/18 KSt
031201706,1206.0,12,17,6,0.0,100.0,C,C,000000000000165822,StlFlansch MPR S+ längs 41/41-41/62 vz
031201800,1206.0,12,18,0,0.0,100.0,C,C,,
031201801,1206.0,12,18,1,0.0,100.0,C,C,,
031201900,1206.0,12,19,0,0.0,100.0,C,C,,
031202000,1207.0,12,20,0,0.0,100.0,C,C,,
031202001,1207.0,12,20,1,0.0,100.0,C,C,,
031202003,1207.0,12,20,3,0.0,100.0,C,C,,
031202100,1207.0,12,21,0,0.0,100.0,C,C,,
031202101,1207.0,12,21,1,0.0,100.0,C,C,,
031202103,1207.0,12,21,3,0.0,100.0,C,C,,
031202104,1207.0,12,21,4,0.0,100.0,C,C,,
031202200,1207.0,12,22,0,0.0,100.0,C,C,04152020ET0001,"ABIL N 0,5x1016x125000 MM"
031202201,1207.0,12,22,1,0.0,100.0,C,C,,
031306506,1322.0,13,65,6,0.0,100.0,C,C,,
031306601,1322.0,13,66,1,0.0,100.0,C,C,,
031306700,1322.0,13,67,0,0.0,100.0,C,C,,
031306701,1322.0,13,67,1,0.0,100.0,C,C,,
031306705,1322.0,13,67,5,0.0,100.0,C,C,01345000ET0001,Dichtung Ölwanne
031306706,1322.0,13,67,6,0.0,100.0,C,C,,
031306800,1323.0,13,68,0,0.0,100.0,C,C,,
031306802,1323.0,13,68,2,0.0,100.0,C,C,09842740EW0001,RENAU ZKD Metall-Weichst.
031306805,1323.0,13,68,5,0.0,100.0,C,C,,
031306903,1323.0,13,69,3,0.0,100.0,C,C,,
031306906,1323.0,13,69,6,0.0,100.0,C,C,,
031307000,1323.0,13,70,0,0.0,100.0,C,C,000000000000162178,HochleistungsA BZ M16x135 KlSt15/35 vz
031307001,1323.0,13,70,1,0.0,100.0,C,C,,
031307004,1323.0,13,70,4,0.0,100.0,C,C,01345000ET0001,Dichtung Ölwanne
031400106,1401.0,14,1,6,0.0,100.0,C,C,,
031400200,1401.0,14,2,0,0.0,100.0,C,C,,
031400201,1401.0,14,2,1,0.0,100.0,C,C,,
031400202,1401.0,14,2,2,0.0,100.0,C,C,,
031504304,1514.0,15,43,4,0.0,100.0,C,C,000000000000119830,"OptS Egr M8 2.1/2"" vz"
031504405,1515.0,15,44,5,0.0,100.0,C,C,000000000000124168,"IsoSchale TypH 10-13,5 Iso9,5-16"
031504701,1516.0,15,47,1,0.0,100.0,C,C,08947720ET0001,Abschirmteil Abgaskrümmer
031504800,1516.0,15,48,0,0.0,100.0,C,C,,
031504801,1516.0,15,48,1,0.0,100.0,C,C,,
031504901,1516.0,15,49,1,0.0,100.0,C,C,,
031504903,1516.0,15,49,3,0.0,100.0,C,C,000000000000156719,SchiK MPC 480 38/40 vz
031505004,1517.0,15,50,4,0.0,100.0,C,C,,
031600500,1602.0,16,5,0,0.0,100.0,C,C,04316500ET0001,Entrussersatz
031600502,1602.0,16,5,2,0.0,100.0,C,C,04268300ET0001,Zyl.-kopfschraubensatz
031600506,1602.0,16,5,6,0.0,100.0,C,C,,
031600600,1602.0,16,6,0,0.0,100.0,C,C,09078800ET0001,ZKD Metall-Lagen
031600601,1602.0,16,6,1,0.0,100.0,C,C,,
031600603,1602.0,16,6,3,0.0,100.0,C,C,000000000000143943,"Foamglasschale mLVB 323,9 GF Iso50/300"
031600700,1602.0,16,7,0,0.0,100.0,C,C,05826300ET0001,Zyl.-kopfschraubensatz
031600701,1602.0,16,7,1,0.0,100.0,C,C,,
031600702,1602.0,16,7,2,0.0,100.0,C,C,05097100ET0001,Zyl.-kopfschraubensatz
031600800,1603.0,16,8,0,0.0,100.0,C,C,03030600ET0001,Zylinderkopfhaubensatz
031600900,1603.0,16,9,0,0.0,100.0,C,C,09212660ET0001,BMW Dichtung Steuergehäuse
031600901,1603.0,16,9,1,0.0,100.0,C,C,,
031601001,1603.0,16,10,1,0.0,100.0,C,C,03030600ET0001,Zylinderkopfhaubensatz
031601002,1603.0,16,10,2,0.0,100.0,C,C,04773400ET0001,Ventildeckel
031601003,1603.0,16,10,3,0.0,100.0,C,C,01641710ET0001,Vollsatz
031601004,1603.0,16,10,4,0.0,100.0,C,C,000000000000175974,MontSockel 305 Kst
031601006,1603.0,16,10,6,0.0,100.0,C,C,,
031601100,1604.0,16,11,0,0.0,100.0,C,C,00224900ET0001,Zyl.-kopfschraubensatz
031601104,1604.0,16,11,4,0.0,100.0,C,C,000000000000140638,"SRS sA Eg M10 13,5 30x3 M10x30-fvz fvz"
031601201,1604.0,16,12,1,0.0,100.0,C,C,03732810ET0001,Zyl.-kopfschraubensatz
031202506,1208.0,12,25,6,0.0,100.0,C,C,,
031202602,1209.0,12,26,2,0.0,100.0,C,C,000000000000123485,SiLasche fTrKlammer 350x25x3 vz
031202604,1209.0,12,26,4,0.0,100.0,C,C,000000000000149325,Stahldübel M10x40 mBund vz
031202906,1210.0,12,29,6,0.0,100.0,C,C,,
031203006,1210.0,12,30,6,0.0,100.0,C,C,000000000000122294,"SRS sA Eg M12 315,0 40x4 vz"
031400300,1401.0,14,3,0,0.0,100.0,C,C,,
031400301,1401.0,14,3,1,0.0,100.0,C,C,,
031400302,1401.0,14,3,2,0.0,100.0,C,C,,
031400400,1401.0,14,4,0,0.0,100.0,C,C,,
031400401,1401.0,14,4,1,0.0,100.0,C,C,,
031400402,1401.0,14,4,2,0.0,100.0,C,C,,
031400403,1401.0,14,4,3,0.0,100.0,C,C,,
031400500,1402.0,14,5,0,0.0,100.0,C,C,0B210100ET0001,Ölabscheider
031400501,1402.0,14,5,1,0.0,100.0,C,C,,
031400505,1402.0,14,5,5,0.0,100.0,C,C,,
031400600,1402.0,14,6,0,0.0,100.0,C,C,04643900ET0001,Zyl.-kopfschraubensatz
031400601,1402.0,14,6,1,0.0,100.0,C,C,,
031400703,1402.0,14,7,3,0.0,100.0,C,C,01596400ET0001,Vollsatz
031400706,1402.0,14,7,6,0.0,100.0,C,C,,
031400801,1403.0,14,8,1,0.0,100.0,C,C,07037600ET0001,Vollsatz
031400900,1403.0,14,9,0,0.0,100.0,C,C,07076800ET0001,Zyl.-kopfschraubensatz
031400901,1403.0,14,9,1,0.0,100.0,C,C,,
031400903,1403.0,14,9,3,0.0,100.0,C,C,,
031400906,1403.0,14,9,6,0.0,100.0,C,C,000000000000116767,HohlPl-Deckenanker M10 vz
031505202,1517.0,15,52,2,0.0,100.0,C,C,05986500ET0001,Vollsatz
031505203,1517.0,15,52,3,0.0,100.0,C,C,000000000000107681,Eg 6schn 40x6 30m/R
031505302,1518.0,15,53,2,0.0,100.0,C,C,000000000000154220,"SchiK MPR 560 41/41/2,0 fvz"
031505402,1518.0,15,54,2,0.0,100.0,C,C,000000000000115879,"RS 77,0 roh DIN3567-A"
031505406,1518.0,15,54,6,0.0,100.0,C,C,,
031505502,1518.0,15,55,2,0.0,100.0,C,C,04773400ET0001,Ventildeckel
031601203,1604.0,16,12,3,0.0,100.0,C,C,09495100ET0001,MB Dichtung Kurbelgehäuse
031601300,1604.0,16,13,0,0.0,100.0,C,C,05076100ET0001,Entrussersatz
031601304,1604.0,16,13,4,0.0,100.0,C,C,,
031601400,1605.0,16,14,0,0.0,100.0,C,C,00066620ET0001,Dichtung Ölwanne
031601401,1605.0,16,14,1,0.0,100.0,C,C,,
031601402,1605.0,16,14,2,0.0,100.0,C,C,0B209900ET0001,Ölabscheider
031601406,1605.0,16,14,6,0.0,100.0,C,C,000000000000174061,LS Typ C Esw M8/M10 NW125 vz
031601500,1605.0,16,15,0,0.0,100.0,C,C,03832800ET0001,VW Zylinderkopfhaubensatz
031601501,1605.0,16,15,1,0.0,100.0,C,C,,
031601601,1605.0,16,16,1,0.0,100.0,C,C,08454700ET0001,MAN Dichtung Ölwanne
031601606,1605.0,16,16,6,0.0,100.0,C,C,,
031601701,1606.0,16,17,1,0.0,100.0,C,C,0B347800ET0001,Ventildeckel
031601901,1606.0,16,19,1,0.0,100.0,C,C,,
031203302,1211.0,12,33,2,0.0,100.0,C,C,000000000000127121,"USchb 10,5x36x2 vz"
031203304,1211.0,12,33,4,0.0,100.0,C,C,,
031203306,1211.0,12,33,6,0.0,100.0,C,C,,
031203404,1211.0,12,34,4,0.0,100.0,C,C,,
031203602,1212.0,12,36,2,0.0,100.0,C,C,,
031203605,1212.0,12,36,5,0.0,100.0,C,C,,
031203705,1212.0,12,37,5,0.0,100.0,C,C,,
031401001,1403.0,14,10,1,0.0,100.0,C,C,,
031401002,1403.0,14,10,2,0.0,100.0,C,C,07037600ET0001,Vollsatz
031401101,1404.0,14,11,1,0.0,100.0,C,C,,
031401200,1404.0,14,12,0,0.0,100.0,C,C,03446800ET0001,ZKD Metall-Lagen
031401201,1404.0,14,12,1,0.0,100.0,C,C,,
031401204,1404.0,14,12,4,0.0,100.0,C,C,09218070ET0001,Entrussersatz
031401205,1404.0,14,12,5,0.0,100.0,C,C,,
031401300,1404.0,14,13,0,0.0,100.0,C,C,00088320ET0001,ZKD Metall-Lagen
031401306,1404.0,14,13,6,0.0,100.0,C,C,,
031401400,1405.0,14,14,0,0.0,100.0,C,C,09805700ET0001,ZKD Metall-Lagen Grade 4
031401401,1405.0,14,14,1,0.0,100.0,C,C,,
031401501,1405.0,14,15,1,0.0,100.0,C,C,,
031401600,1405.0,14,16,0,0.0,100.0,C,C,03733700ET0001,Vollsatz
031401601,1405.0,14,16,1,0.0,100.0,C,C,08332580ET0001,ZKD Metall-Weichst.
031401605,1405.0,14,16,5,0.0,100.0,C,C,,
031401700,1406.0,14,17,0,0.0,100.0,C,C,01504510ET0001,ZKD Metall-Lagen
031401701,1406.0,14,17,1,0.0,100.0,C,C,,
031505802,1519.0,15,58,2,0.0,100.0,C,C,,
031505904,1520.0,15,59,4,0.0,100.0,C,C,,
031506003,1520.0,15,60,3,0.0,100.0,C,C,000000000000127184,"USchb 6,5x36x2 vz"
031506200,1521.0,15,62,0,0.0,100.0,C,C,06899200ET0001,Entrussersatz
031506400,1521.0,15,64,0,0.0,100.0,C,C,0B095800ET0001,Ventildeckel
031506401,1521.0,15,64,1,0.0,100.0,C,C,,
031506500,1522.0,15,65,0,0.0,100.0,C,C,,
031506501,1522.0,15,65,1,0.0,100.0,C,C,,
031602001,1607.0,16,20,1,0.0,100.0,C,C,,
031602101,1607.0,16,21,1,0.0,100.0,C,C,,
031602106,1607.0,16,21,6,0.0,100.0,C,C,,
031602203,1607.0,16,22,3,0.0,100.0,C,C,,
031602301,1608.0,16,23,1,0.0,100.0,C,C,,
031602501,1608.0,16,25,1,0.0,100.0,C,C,05424400ET0001,Vollsatz
031602503,1608.0,16,25,3,0.0,100.0,C,C,000000000000119774,"OptS Egr M8/10 110,0 vz"
031602601,1609.0,16,26,1,0.0,100.0,C,C,,
031204102,1214.0,12,41,2,0.0,100.0,C,C,000000000000107087,"DÄMMGULASTSchb 8,5x24"
031204401,1215.0,12,44,1,0.0,100.0,C,C,,
031204504,1215.0,12,45,4,0.0,100.0,C,C,,
031204601,1215.0,12,46,1,0.0,100.0,C,C,,
031401800,1406.0,14,18,0,0.0,100.0,C,C,01518000ET0001,Zyl.-kopfschraubensatz
031401801,1406.0,14,18,1,0.0,100.0,C,C,04513030ET0001,ZKD Metall
031401803,1406.0,14,18,3,0.0,100.0,C,C,000000000000124168,"IsoSchale TypH 10-13,5 Iso9,5-16"
031401900,1406.0,14,19,0,0.0,100.0,C,C,04455200ET0001,Entrussersatz
031401901,1406.0,14,19,1,0.0,100.0,C,C,09056000ET0001,Entrussersatz
031401902,1406.0,14,19,2,0.0,100.0,C,C,,
031402001,1407.0,14,20,1,0.0,100.0,C,C,,
031402002,1407.0,14,20,2,0.0,100.0,C,C,00293500ET0001,Entrussersatz
031402006,1407.0,14,20,6,0.0,100.0,C,C,,
031402101,1407.0,14,21,1,0.0,100.0,C,C,01498900ET0001,Entrussersatz
031402102,1407.0,14,21,2,0.0,100.0,C,C,04773400ET0001,Ventildeckel
031402200,1407.0,14,22,0,0.0,100.0,C,C,08770900ET0001,Entrussersatz
031402201,1407.0,14,22,1,0.0,100.0,C,C,,
031402202,1407.0,14,22,2,0.0,100.0,C,C,03233000ET0001,Zyl.-kopfschraubensatz
031402306,1408.0,14,23,6,0.0,100.0,C,C,,
031402406,1408.0,14,24,6,0.0,100.0,C,C,,
030601505,605.0,06,15,5,0.0,100.0,C,C,000000000000107683,Eg 8schn 60x6 30m/R
031501103,1504.0,15,11,3,0.0,100.0,C,C,000000000000147767,SRS oE M8/M10 28-30 pvb RAL9011 VdS CEA
031006801,1023.0,10,68,1,0.0,100.0,C,A,,
031106800,1123.0,11,68,0,0.0,100.0,C,A,04960800ET0001,Vollsatz
030402503,408.0,04,25,3,0.0,100.0,C,C,000000000000112052,Glkörper MPC M10 38/40 KSt
031501410,1502.0,15,14,10,0.0,100.0,C,C,,
031002910,1003.0,10,29,10,0.0,100.0,C,C,,
030704405,715.0,07,44,5,0.0,100.0,C,B,000000000000168204,Rotex KonSet 38/40 mSD MPC 560 fvz
030700904,703.0,07,9,4,0.0,100.0,C,C,000000000000174068,LS Typ C Esw M8/M10 NW250 vz
030700602,702.0,07,6,2,0.0,100.0,C,C,000000000000141491,OptJ M8/M10 53-58 vz
030704304,714.0,07,43,4,0.0,100.0,C,B,,
031006701,1022.0,10,67,1,0.0,100.0,C,A,,
030804405,815.0,08,44,5,0.0,100.0,C,B,000000000000143256,LS Eor M8/M10 NW200 vz
031401604,1405.0,14,16,4,0.0,100.0,C,C,04960800ET0001,Vollsatz
031305210,1205.0,13,52,10,0.0,100.0,C,C,,
030906601,922.0,09,66,1,0.0,100.0,C,A,,
030904602,915.0,09,46,2,0.0,100.0,C,B,000000000000122473,"SRS sA Eg M12 6"" 40x4 vz"
031303405,1311.0,13,34,5,0.0,100.0,C,C,03095300ET0001,Vollsatz
030901910,902.0,09,19,10,0.0,100.0,C,C,,
030802100,807.0,08,21,0,0.0,100.0,C,C,,
030402802,409.0,04,28,2,0.0,100.0,C,C,000000000000166348,VbdSchloss MPR S+ ZnNi
031403410,1404.0,14,34,10,0.0,100.0,C,C,,
031504310,1504.0,15,43,10,0.0,100.0,C,C,,
030903310,903.0,09,33,10,0.0,100.0,C,C,,
031302506,1308.0,13,25,6,0.0,100.0,C,C,,
031603110,1603.0,16,31,10,0.0,100.0,C,C,,
031605902,1620.0,16,59,2,0.0,100.0,C,C,01893800ET0001,Zyl.-kopfschraubensatz
030602505,608.0,06,25,5,0.0,100.0,C,B,000000000000151052,GwPl MPR M8 41/21-124 vz
030906200,921.0,09,62,0,0.0,100.0,C,A,,
031102805,1109.0,11,28,5,0.0,100.0,C,B,000000000000105497,6KtMu M8 G8 fvz DIN934
030803210,803.0,08,32,10,0.0,100.0,C,C,,
031202710,1203.0,12,27,10,0.0,100.0,C,C,,
030703002,710.0,07,30,2,0.0,100.0,C,B,000000000000111187,"IsoS Typ170EX 273,0 Iso40/100"
030602204,607.0,06,22,4,0.0,100.0,C,C,,
030605506,618.0,06,55,6,0.0,100.0,C,B,,
030704110,704.0,07,41,10,0.0,100.0,C,C,,
031001002,1003.0,10,10,2,0.0,100.0,C,C,,
031415710,1415.0,14,157,10,0.0,100.0,C,C,,
030805010,805.0,08,50,10,0.0,100.0,C,C,,
031101103,1104.0,11,11,3,0.0,100.0,C,C,000000000000151057,HamKBef MPR M8x35 41/21-124 vz
031102910,1103.0,11,29,10,0.0,100.0,C,C,,
031204510,1205.0,12,45,10,0.0,100.0,C,C,,
031207001,1223.0,12,70,1,0.0,100.0,C,C,,
031605410,0.0,16,54,10,0.0,100.0,C,C,,
031605510,,16,55,10,0.0,100.0,C,C,,
031605610,,16,56,10,0.0,100.0,C,C,,
031605710,,16,57,10,0.0,100.0,C,C,,
031605810,,16,58,10,0.0,100.0,C,C,,
032906000,2920.0,29,60,0,0.0,100.0,C,A,,
031606010,,16,60,10,0.0,100.0,C,C,,
031606110,,16,61,10,0.0,100.0,C,C,,
031606210,,16,62,10,0.0,100.0,C,C,,
031606310,,16,63,10,0.0,100.0,C,C,,
030605600,619.0,06,56,0,0.0,100.0,C,B,000000000000166348,VbdSchloss MPR S+ ZnNi
031606610,,16,66,10,0.0,100.0,C,C,,
030701801,706.0,07,18,1,0.0,100.0,C,C,,
030801704,806.0,08,17,4,0.0,100.0,C,C,,
031302900,1310.0,13,29,0,0.0,100.0,C,C,000000000000130202,TrapezBlH mRegMu M8 Vz VdS
031001700,1006.0,10,17,0,0.0,100.0,C,C,,
030201602,205.0,02,16,2,0.0,100.0,C,C,000000000000154227,Schienenbügel MPR 41/82 fvz
032607102,2624.0,26,71,2,0.0,100.0,C,A,09050700ET0001,ZKD Metall-Lagen LH
030202403,208.0,02,24,3,0.0,100.0,C,C,,
031316310,1315.0,13,163,10,0.0,100.0,C,C,,
030903810,904.0,09,38,10,0.0,100.0,C,C,,
031206600,1222.0,12,66,0,0.0,100.0,C,C,,
030705402,718.0,07,54,2,0.0,100.0,C,B,000000000000142951,DUO M8/M10 99-103 vM6 vz
031603501,1612.0,16,35,1,0.0,100.0,C,C,,
031603504,1612.0,16,35,4,0.0,100.0,C,C,03147730ET0001,VW Zylinderkopfhaubensatz
031603701,1612.0,16,37,1,0.0,100.0,C,C,,
031603801,1613.0,16,38,1,0.0,100.0,C,C,,
031603802,1613.0,16,38,2,0.0,100.0,C,C,000000000000130273,TrKralle M10 38/40-40/60 fFl.max.22 vz
031603901,1613.0,16,39,1,0.0,100.0,C,C,,
031604001,1613.0,16,40,1,0.0,100.0,C,C,,
031604301,1614.0,16,43,1,0.0,100.0,C,C,,
031604303,1614.0,16,43,3,0.0,100.0,C,C,07688200ET0001,MB Dichtung Ventildeckel
031604401,1615.0,16,44,1,0.0,100.0,C,C,,
031604501,1615.0,16,45,1,0.0,100.0,C,C,,
031604801,1616.0,16,48,1,0.0,100.0,C,C,,
031604601,1615.0,16,46,1,0.0,100.0,C,C,,
031605301,1618.0,16,53,1,0.0,100.0,C,C,,
031606201,1621.0,16,62,1,0.0,100.0,C,C,,
031606601,1622.0,16,66,1,0.0,100.0,C,C,,
031604901,1616.0,16,49,1,0.0,100.0,C,C,,
031605001,1617.0,16,50,1,0.0,100.0,C,C,,
031605004,1617.0,16,50,4,0.0,100.0,C,C,,
031605101,1617.0,16,51,1,0.0,100.0,C,C,,
031605201,1617.0,16,52,1,0.0,100.0,C,C,0B346300ET0001,Ölfiltergehäuse
031605501,1618.0,16,55,1,0.0,100.0,C,C,,
030700000,0.0,07,0,0,0.0,100.0,C,A,,
030800000,,08,0,0,0.0,100.0,C,A,,
031300700,1302.0,13,7,0,0.0,100.0,C,C,05110400ET0001,Conversionssatz
031000000,,10,0,0,0.0,100.0,C,A,,
031100000,,11,0,0,0.0,100.0,C,A,,
031200000,,12,0,0,0.0,100.0,C,C,,
031300000,,13,0,0,0.0,100.0,C,C,,
031205200,1217.0,12,52,0,0.0,100.0,C,C,000000000000130203,TrapezBlH mMu M8 Vz VdS
031500000,,15,0,0,0.0,100.0,C,C,,
031006401,1021.0,10,64,1,0.0,100.0,C,A,,
031605604,1619.0,16,56,4,0.0,100.0,C,C,000000000000160982,StlFlansch längs 38/80 fvz
031605701,1619.0,16,57,1,0.0,100.0,C,C,08027400ET0001,Zyl.-kopfschraubensatz
031605702,1619.0,16,57,2,0.0,100.0,C,C,0B095900ET0001,Ventildeckel
031605901,1620.0,16,59,1,0.0,100.0,C,C,04705100ET0001,Zyl.-kopfschraubensatz
031606101,1620.0,16,61,1,0.0,100.0,C,C,,
031606301,1621.0,16,63,1,0.0,100.0,C,C,,
031606303,1621.0,16,63,3,0.0,100.0,C,C,03095300ET0001,Vollsatz
031604603,1615.0,16,46,3,0.0,100.0,C,C,000000000000113417,"GwRohr 3/4"" 1000 A4"
031606401,1621.0,16,64,1,0.0,100.0,C,C,,
031606501,1622.0,16,65,1,0.0,100.0,C,C,,
031606504,1622.0,16,65,4,0.0,100.0,C,C,,
031606701,1622.0,16,67,1,0.0,100.0,C,C,,
031606703,1622.0,16,67,3,0.0,100.0,C,C,000000000000129090,Stahldübel M12x50 vz
031606900,1623.0,16,69,0,0.0,100.0,C,C,,
